"geoid20","census_tract","geoid10","race_ethnicity","cnty","county2","count","moe","opp_class","opp_index"
"53033003301","Census Tract 33.01; King County; Washington","53033003300","Hispanic/Latinx",33,"King",212,142,5,"Very High"
"53033003301","Census Tract 33.01; King County; Washington","53033003300","NHOPI",33,"King",41,57,5,"Very High"
"53033003301","Census Tract 33.01; King County; Washington","53033003300","Other or Multiple Races",33,"King",694,247.473230875584,5,"Very High"
"53033003301","Census Tract 33.01; King County; Washington","53033003300","White",33,"King",3294,602,5,"Very High"
"53033003302","Census Tract 33.02; King County; Washington","53033003300","AIAN",33,"King",0,13,5,"Very High"
"53033003302","Census Tract 33.02; King County; Washington","53033003300","Asian",33,"King",312,150,5,"Very High"
"53033003302","Census Tract 33.02; King County; Washington","53033003300","Black/African American",33,"King",58,63,5,"Very High"
"53033003302","Census Tract 33.02; King County; Washington","53033003300","Hispanic/Latinx",33,"King",252,201,5,"Very High"
"53033003302","Census Tract 33.02; King County; Washington","53033003300","NHOPI",33,"King",0,13,5,"Very High"
"53033003302","Census Tract 33.02; King County; Washington","53033003300","Other or Multiple Races",33,"King",528,200.197402580553,5,"Very High"
"53033003302","Census Tract 33.02; King County; Washington","53033003300","White",33,"King",3063,883,5,"Very High"
"53033003400","Census Tract 34; King County; Washington","53033003400","AIAN",33,"King",17,28,5,"Very High"
"53033003400","Census Tract 34; King County; Washington","53033003400","Asian",33,"King",286,122,5,"Very High"
"53033003400","Census Tract 34; King County; Washington","53033003400","Black/African American",33,"King",47,40,5,"Very High"
"53033003400","Census Tract 34; King County; Washington","53033003400","Hispanic/Latinx",33,"King",164,90,5,"Very High"
"53033003400","Census Tract 34; King County; Washington","53033003400","NHOPI",33,"King",0,13,5,"Very High"
"53033003400","Census Tract 34; King County; Washington","53033003400","Other or Multiple Races",33,"King",542,245.906486291029,5,"Very High"
"53033003400","Census Tract 34; King County; Washington","53033003400","White",33,"King",2826,400,5,"Very High"
"53033003500","Census Tract 35; King County; Washington","53033003500","AIAN",33,"King",7,12,5,"Very High"
"53033003500","Census Tract 35; King County; Washington","53033003500","Asian",33,"King",229,93,5,"Very High"
"53033003500","Census Tract 35; King County; Washington","53033003500","Black/African American",33,"King",35,36,5,"Very High"
"53033003500","Census Tract 35; King County; Washington","53033003500","Hispanic/Latinx",33,"King",259,175,5,"Very High"
"53033003500","Census Tract 35; King County; Washington","53033003500","NHOPI",33,"King",4,7,5,"Very High"
"53033003500","Census Tract 35; King County; Washington","53033003500","Other or Multiple Races",33,"King",536,132.808132281122,5,"Very High"
"53033003500","Census Tract 35; King County; Washington","53033003500","White",33,"King",3345,372,5,"Very High"
"53033003601","Census Tract 36.01; King County; Washington","53033003600","AIAN",33,"King",19,32,5,"Very High"
"53033003601","Census Tract 36.01; King County; Washington","53033003600","Asian",33,"King",425,369,5,"Very High"
"53033003601","Census Tract 36.01; King County; Washington","53033003600","Black/African American",33,"King",50,78,5,"Very High"
"53033003601","Census Tract 36.01; King County; Washington","53033003600","Hispanic/Latinx",33,"King",102,88,5,"Very High"
"53033003601","Census Tract 36.01; King County; Washington","53033003600","NHOPI",33,"King",0,13,5,"Very High"
"53033003601","Census Tract 36.01; King County; Washington","53033003600","Other or Multiple Races",33,"King",278,129.703508048163,5,"Very High"
"53033003601","Census Tract 36.01; King County; Washington","53033003600","White",33,"King",2906,446,5,"Very High"
"53033003602","Census Tract 36.02; King County; Washington","53033003600","AIAN",33,"King",0,13,5,"Very High"
"53033003602","Census Tract 36.02; King County; Washington","53033003600","Asian",33,"King",817,375,5,"Very High"
"53033003602","Census Tract 36.02; King County; Washington","53033003600","Black/African American",33,"King",134,126,5,"Very High"
"53033003602","Census Tract 36.02; King County; Washington","53033003600","Hispanic/Latinx",33,"King",489,210,5,"Very High"
"53033003602","Census Tract 36.02; King County; Washington","53033003600","NHOPI",33,"King",0,13,5,"Very High"
"53033003602","Census Tract 36.02; King County; Washington","53033003600","Other or Multiple Races",33,"King",832,299.365996733096,5,"Very High"
"53033003602","Census Tract 36.02; King County; Washington","53033003600","White",33,"King",2315,383,5,"Very High"
"53033003800","Census Tract 38; King County; Washington","53033003800","AIAN",33,"King",2,5,5,"Very High"
"53033003800","Census Tract 38; King County; Washington","53033003800","Asian",33,"King",388,191,5,"Very High"
"53033003800","Census Tract 38; King County; Washington","53033003800","Black/African American",33,"King",74,62,5,"Very High"
"53033003800","Census Tract 38; King County; Washington","53033003800","Hispanic/Latinx",33,"King",190,146,5,"Very High"
"53033003800","Census Tract 38; King County; Washington","53033003800","NHOPI",33,"King",0,13,5,"Very High"
"53033003800","Census Tract 38; King County; Washington","53033003800","Other or Multiple Races",33,"King",364,236.025422359542,5,"Very High"
"53033003800","Census Tract 38; King County; Washington","53033003800","White",33,"King",1593,211,5,"Very High"
"53033003900","Census Tract 39; King County; Washington","53033003900","AIAN",33,"King",0,13,5,"Very High"
"53033003900","Census Tract 39; King County; Washington","53033003900","Asian",33,"King",763,414,5,"Very High"
"53033003900","Census Tract 39; King County; Washington","53033003900","Black/African American",33,"King",0,13,5,"Very High"
"53033003900","Census Tract 39; King County; Washington","53033003900","Hispanic/Latinx",33,"King",176,142,5,"Very High"
"53033003900","Census Tract 39; King County; Washington","53033003900","NHOPI",33,"King",0,13,5,"Very High"
"53033003900","Census Tract 39; King County; Washington","53033003900","Other or Multiple Races",33,"King",412,145.416642788919,5,"Very High"
"53033003900","Census Tract 39; King County; Washington","53033003900","White",33,"King",2122,260,5,"Very High"
"53033004000","Census Tract 40; King County; Washington","53033004000","AIAN",33,"King",0,13,5,"Very High"
"53033004000","Census Tract 40; King County; Washington","53033004000","Asian",33,"King",473,260,5,"Very High"
"53033004000","Census Tract 40; King County; Washington","53033004000","Black/African American",33,"King",55,59,5,"Very High"
"53033004000","Census Tract 40; King County; Washington","53033004000","Hispanic/Latinx",33,"King",79,92,5,"Very High"
"53033004000","Census Tract 40; King County; Washington","53033004000","NHOPI",33,"King",22,38,5,"Very High"
"53033004000","Census Tract 40; King County; Washington","53033004000","Other or Multiple Races",33,"King",377,160.545943580023,5,"Very High"
"53033004000","Census Tract 40; King County; Washington","53033004000","White",33,"King",2330,470,5,"Very High"
"53033004201","Census Tract 42.01; King County; Washington","53033004200","AIAN",33,"King",27,34,5,"Very High"
"53033004201","Census Tract 42.01; King County; Washington","53033004200","Asian",33,"King",342,164,5,"Very High"
"53033004201","Census Tract 42.01; King County; Washington","53033004200","Black/African American",33,"King",0,13,5,"Very High"
"53033004201","Census Tract 42.01; King County; Washington","53033004200","Hispanic/Latinx",33,"King",130,119,5,"Very High"
"53033004201","Census Tract 42.01; King County; Washington","53033004200","NHOPI",33,"King",0,13,5,"Very High"
"53033004201","Census Tract 42.01; King County; Washington","53033004200","Other or Multiple Races",33,"King",379,177.172232587389,5,"Very High"
"53033004201","Census Tract 42.01; King County; Washington","53033004200","White",33,"King",2971,451,5,"Very High"
"53033004202","Census Tract 42.02; King County; Washington","53033004200","AIAN",33,"King",60,70,5,"Very High"
"53033004202","Census Tract 42.02; King County; Washington","53033004200","Asian",33,"King",363,158,5,"Very High"
"53033004202","Census Tract 42.02; King County; Washington","53033004200","Black/African American",33,"King",0,13,5,"Very High"
"53033004202","Census Tract 42.02; King County; Washington","53033004200","Hispanic/Latinx",33,"King",85,51,5,"Very High"
"53033004202","Census Tract 42.02; King County; Washington","53033004200","NHOPI",33,"King",0,13,5,"Very High"
"53033004202","Census Tract 42.02; King County; Washington","53033004200","Other or Multiple Races",33,"King",722,265.230088790846,5,"Very High"
"53033004202","Census Tract 42.02; King County; Washington","53033004200","White",33,"King",3819,436,5,"Very High"
"53033004301","Census Tract 43.01; King County; Washington","53033004301","AIAN",33,"King",175,178,4,"High"
"53033004301","Census Tract 43.01; King County; Washington","53033004301","Asian",33,"King",614,194,4,"High"
"53033004301","Census Tract 43.01; King County; Washington","53033004301","Black/African American",33,"King",119,92,4,"High"
"53033004301","Census Tract 43.01; King County; Washington","53033004301","Hispanic/Latinx",33,"King",380,181,4,"High"
"53033004301","Census Tract 43.01; King County; Washington","53033004301","NHOPI",33,"King",5,8,4,"High"
"53033004301","Census Tract 43.01; King County; Washington","53033004301","Other or Multiple Races",33,"King",402,152.141381615917,4,"High"
"53033004301","Census Tract 43.01; King County; Washington","53033004301","White",33,"King",2418,330,4,"High"
"53033004302","Census Tract 43.02; King County; Washington","53033004302","AIAN",33,"King",32,41,5,"Very High"
"53033004302","Census Tract 43.02; King County; Washington","53033004302","Asian",33,"King",929,228,5,"Very High"
"53033004302","Census Tract 43.02; King County; Washington","53033004302","Black/African American",33,"King",144,89,5,"Very High"
"53033004302","Census Tract 43.02; King County; Washington","53033004302","Hispanic/Latinx",33,"King",361,164,5,"Very High"
"53033004302","Census Tract 43.02; King County; Washington","53033004302","NHOPI",33,"King",3,7,5,"Very High"
"53033004302","Census Tract 43.02; King County; Washington","53033004302","Other or Multiple Races",33,"King",1385,436.21668927266,5,"Very High"
"53033004302","Census Tract 43.02; King County; Washington","53033004302","White",33,"King",2358,576,5,"Very High"
"53033004401","Census Tract 44.01; King County; Washington","53033004400","AIAN",33,"King",0,13,5,"Very High"
"53033004401","Census Tract 44.01; King County; Washington","53033004400","Asian",33,"King",337,163,5,"Very High"
"53033004401","Census Tract 44.01; King County; Washington","53033004400","Black/African American",33,"King",91,84,5,"Very High"
"53033004401","Census Tract 44.01; King County; Washington","53033004400","Hispanic/Latinx",33,"King",538,290,5,"Very High"
"53033004401","Census Tract 44.01; King County; Washington","53033004400","NHOPI",33,"King",7,15,5,"Very High"
"53033004401","Census Tract 44.01; King County; Washington","53033004400","Other or Multiple Races",33,"King",161,88.2609766544649,5,"Very High"
"53033004401","Census Tract 44.01; King County; Washington","53033004400","White",33,"King",2601,605,5,"Very High"
"53033004402","Census Tract 44.02; King County; Washington","53033004400","AIAN",33,"King",0,13,5,"Very High"
"53033004402","Census Tract 44.02; King County; Washington","53033004400","Asian",33,"King",995,321,5,"Very High"
"53033004402","Census Tract 44.02; King County; Washington","53033004400","Black/African American",33,"King",108,113,5,"Very High"
"53033004402","Census Tract 44.02; King County; Washington","53033004400","Hispanic/Latinx",33,"King",319,267,5,"Very High"
"53033004402","Census Tract 44.02; King County; Washington","53033004400","NHOPI",33,"King",12,20,5,"Very High"
"53033004402","Census Tract 44.02; King County; Washington","53033004400","Other or Multiple Races",33,"King",536,211.478131257111,5,"Very High"
"53033004402","Census Tract 44.02; King County; Washington","53033004400","White",33,"King",1613,268,5,"Very High"
"53033004500","Census Tract 45; King County; Washington","53033004500","AIAN",33,"King",0,13,5,"Very High"
"53033004500","Census Tract 45; King County; Washington","53033004500","Asian",33,"King",626,385,5,"Very High"
"53033004500","Census Tract 45; King County; Washington","53033004500","Black/African American",33,"King",43,44,5,"Very High"
"53033004500","Census Tract 45; King County; Washington","53033004500","Hispanic/Latinx",33,"King",202,107,5,"Very High"
"53033004500","Census Tract 45; King County; Washington","53033004500","NHOPI",33,"King",0,13,5,"Very High"
